target_lab,target_weights
78.71649402726467;-24.935424031598874;16.682717428586912,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0
97.40130917521249;-9.596366332143669;36.02779230578066,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
54.57037079977823;-40.239668742041324;26.33894831144653,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
78.16770591169438;-37.796910250690594;47.9461320728015,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0
95.57892949830014;-13.751606889197687;63.68182199868655,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
74.34967113283167;-42.71531191441363;60.62473154802218,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
94.20729659133299;-14.489289249530357;80.6713580526524,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
26.5939039137249;1.9460279584419815;-1.382230754304048,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0
51.62324272348235;2.139282361418693;-2.326054278720502,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0
75.07288867487385;1.6381647309470226;-2.288140481528944,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
22.656602584517124;-14.133387006807553;23.911648170192347,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
52.39955028363195;-15.16643768754805;32.28763273089409,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0
75.39393297195734;-13.197612882379916;35.63075847628703,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0
97.40130917521249;-9.596366332143669;36.02779230578066,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
74.35746872105648;-20.27648164024859;58.39245281146857,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0
95.57892949830014;-13.751606889197687;63.68182199868655,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
70.87533646821598;-21.701251080708918;66.50186132822076,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
94.20729659133299;-14.489289249530357;80.6713580526524,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
46.9229260702558;-4.9502025761437025;-37.52508705026125,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75
64.96781863502338;-10.222935234479591;-34.661833972164516,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
80.72032460655628;-8.878533485926765;-20.48868409395923,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
40.35577496018412;-31.74677013083785;6.262624999739086,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
65.730818937526;-41.26553996622734;16.887013336692135,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5
82.22855602795563;-32.50900993055566;25.71865362881429,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25
97.40130917521249;-9.596366332143669;36.02779230578066,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
59.78568277248836;-49.76875426324007;37.48768618215279,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
81.24243917973763;-43.60896704408662;54.27768979620833,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25
95.57892949830014;-13.751606889197687;63.68182199868655,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
76.59613521696106;-47.12225568981954;64.60790876538529,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
94.20729659133299;-14.489289249530357;80.6713580526524,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.781740717253733;3.627841516356811;-13.674971942145604,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0
4.906454692263875;18.235638480632936;-33.667999991004216,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0
10.143640292031872;32.685726113529896;-49.881099091251286,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
22.656602584517124;-14.133387006807553;23.911648170192347,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
25.201705023895784;-16.683994719219413;12.67651936661477,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0
28.445901492714057;-15.698884672849884;-4.789327558587752,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0
32.7415223702637;-10.147941401120297;-19.305921184013787,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
50.29956884092098;-33.42449974327777;35.847895874022015,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0
54.57037079977823;-40.239668742041324;26.33894831144653,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
70.87533646821598;-21.701251080708918;66.50186132822076,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
74.34967113283167;-42.71531191441363;60.62473154802218,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
17.866994196920544;10.369126175540588;-35.188489945656876,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75
16.495246213971413;23.324307349137264;-46.614822915313326,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5
16.038306425740465;33.96112369369092;-55.76336284811097,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
40.35577496018412;-31.74677013083785;6.262624999739086,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
37.8224017949043;-25.687802923946208;-1.669174194413725,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5
35.050068720835284;-18.176479875270545;-10.137481616161415,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25
32.7415223702637;-10.147941401120297;-19.305921184013787,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
59.78568277248836;-49.76875426324007;37.48768618215279,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
56.984444089674895;-45.123961724432334;31.51501059590528,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25
54.57037079977823;-40.239668742041324;26.33894831144653,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
76.59613521696106;-47.12225568981954;64.60790876538529,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
74.34967113283167;-42.71531191441363;60.62473154802218,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
12.84389128274707;2.614559982333009;-23.609305307772754,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75
6.89465064981426;1.4373563661184279;-18.044271874060975,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5
2.7207706481386573;-0.4899525353787154;-7.528305411598052,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
40.35577496018412;-31.74677013083785;6.262624999739086,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
33.604232917772705;-28.5490109472063;10.220777420116034,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5
27.122047356220094;-21.71814527487109;17.629969676798808,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25
22.656602584517124;-14.133387006807553;23.911648170192347,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
59.78568277248836;-49.76875426324007;37.48768618215279,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
49.4343334571944;-39.984005767880745;38.03373068516015,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25
47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
76.59613521696106;-47.12225568981954;64.60790876538529,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
70.87533646821598;-21.701251080708918;66.50186132822076,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
40.58837625949255;5.9515924464192125;29.43177901242405,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0
38.07836904995313;22.799767460821908;23.922061890088976,0.0;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0
35.99061387904622;36.35373274530199;16.592824417678454,0.0;0.0;0.0;0.25;0.5;0.25;0.0;0.0;0.0;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
36.392129300683614;4.55473386123792;2.9753491262357823,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0
32.421025115672485;26.52858516784809;-10.330909880908345,0.0;0.0;0.0;0.5;0.25;0.25;0.0;0.0;0.0;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
32.53242317773886;20.40104058406056;-35.63944750478601,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
53.610867746829655;9.79552443308529;54.098355747756464,0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0
47.13183741272715;24.322851389214417;44.7704189304334,0.0;0.0;0.0;0.25;0.25;0.0;0.5;0.0;0.0;0.0;0.0
40.21149502188592;37.09540952475226;29.77927620891875,0.0;0.0;0.0;0.25;0.5;0.0;0.25;0.0;0.0;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
45.092576429541424;-5.28143206956061;28.662270190833404,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0
36.79272138150039;19.988539919285174;6.450243678493672,0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.0;0.0;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
37.233100474794654;5.361571695848749;-16.47218496474664,0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
80.84372964225948;6.327459054048134;-25.463059813030497,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0
59.61424967529463;34.81993450997406;-24.421424527674528,0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.0;0.0;0.0
44.625590050268144;50.467607944245266;-16.445443789193437,0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.25;0.0;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
62.69627179901798;20.90085576868844;-51.83520868961304,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
42.207052931777966;44.573215819986025;-46.37760009540752,0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
46.269685292727324;39.89482579340653;-72.27984117766893,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
20.996027684906288;48.63077297037116;-71.87782995417973,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0
20.297443662198546;45.339495569784724;-60.63514949680344,0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.5;0.0;0.0
24.37032908625266;42.02390120728375;-33.407783983179264,0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.25;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0
24.206495617611793;48.37855347517059;-60.925667110161584,0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.25;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
28.836963344923433;53.780461166431536;-80.35093387249401,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
5.508648835309856;10.02691330810629;-17.91872593143806,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0
14.29375522942388;21.97345275437429;-29.421573873412754,0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.5;0.0
24.33291349233759;36.751688681186224;-4.113515521535415,0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.25;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
14.748628160328852;23.83580831796614;-37.53158008662509,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0
21.48368870507904;35.7295465242666;-34.954361758176745,0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.25;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
23.526598885794563;38.52973999294032;-58.4136348358522,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
24.025332106470877;14.288031324850293;-42.642994390693076,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75
21.82539015869157;29.953756979696184;-48.06088721438485,0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.5
25.5061159432325;36.46384874866429;-26.401551618476514,0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.25
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5
25.35909082336385;39.844825836130276;-52.85079752925361,0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.25
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
29.919964610739143;42.46173948922344;-70.88534305384783,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
53.610867746829655;9.79552443308529;54.098355747756464,0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0
49.21479986842617;6.870689378900174;46.85620113599398,0.0;0.0;0.0;0.25;0.0;0.25;0.5;0.0;0.0;0.0;0.0
44.595143279543066;6.671693197336959;38.05160600125785,0.0;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.0;0.0;0.0
40.58837625949255;5.9515924464192125;29.43177901242405,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0
45.092576429541424;-5.28143206956061;28.662270190833404,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0
41.40664473256923;-2.6958953416425233;19.81057939134301,0.0;0.0;0.0;0.5;0.0;0.25;0.25;0.0;0.0;0.0;0.0
36.392129300683614;4.55473386123792;2.9753491262357823,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0
37.233100474794654;5.361571695848749;-16.47218496474664,0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0
32.53242317773886;20.40104058406056;-35.63944750478601,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
80.84372964225948;6.327459054048134;-25.463059813030497,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0
67.81593611675046;3.614916973004201;1.2890030963786714,0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0
55.37903552945032;4.147245185127158;21.861615875149564,0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.25;0.0;0.0;0.0
40.58837625949255;5.9515924464192125;29.43177901242405,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0
62.69627179901798;20.90085576868844;-51.83520868961304,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
49.575197955611216;11.463855047694981;-21.33532083080416,0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.25;0.0;0.0;0.0
36.392129300683614;4.55473386123792;2.9753491262357823,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0
46.269685292727324;39.89482579340653;-72.27984117766893,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0
32.53242317773886;20.40104058406056;-35.63944750478601,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
