target_lab,target_weights
36.22866485596394;0.8854736304019228;-16.854369226553022,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.4
33.48151197819907;4.079232833693547;-5.8721805135593,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.2
29.857484454736337;12.525134592286518;5.68459882403205,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0
54.96974250503084;2.0389876267263296;-20.069360668568148,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4
51.123161152104885;9.054342361865197;-5.924843524441203,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.2
49.08968591545374;15.408119987875335;6.6688971826769805,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0
69.46309471095269;8.556949956311566;-6.773746730982566,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2
66.93224078820035;18.122759751716234;6.45971793957536,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0
86.07912429047326;16.636355067005226;7.411087786216819,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
25.985728777644816;5.160297704370597;-14.874778215579864,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
22.866197121828712;7.486026002954005;-4.2543505704859985,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4
20.589957801315492;18.90975984599999;4.977819861131327,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2
19.319887068746908;21.836523419721228;20.95529770207442,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
42.66201815900579;11.184514169398197;-8.580270410632163,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4
39.97304076496899;19.548994076118376;4.865135706076574,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.2
58.165874109021246;21.484678460987894;3.198687696000624,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2
75.1507685375542;32.015724386046884;14.458109440968192,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
31.858597035303582;16.544740775715606;4.8296363475665345,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
30.836797158893106;25.586981602759156;17.233274405513043,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2
30.542112064345673;34.37304605678263;30.78868126488375,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
48.769449235816296;32.16407785981734;13.849805550191762,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2
48.53650482942638;42.15198237215556;25.84245715775858,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0
66.22088552690369;44.89453699315993;21.978000941915198,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
40.850650159325845;36.838483298755996;27.051322884878214,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14.132558789657462;1.787997693966703;-23.631361620925173,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8
9.034111334892064;2.928128126955351;-21.203936979603938,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6
4.827817510616622;1.0806632114403887;-15.276032259015244,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4
1.9934145439211441;-0.2202472581503967;-5.8305339900148745,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
18.029138248072783;8.69825727926085;-33.60212125327378,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8
12.79772014870925;10.735192949303919;-31.984452555487763,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.6
8.281658045328996;9.848154808989735;-27.445448706351062,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.4
4.110114680658089;5.299258495677833;-20.199786948687038,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.2
1.3431488327474241;2.3243416050306305;-9.539943220473408,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0
17.031168815554253;17.757162699976544;-41.81657634604352,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6
11.956599211026965;20.001317023665408;-40.16576658193689,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.4
7.281846067600249;16.51063147376214;-33.34809746138107,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.2
3.3002504316079317;10.741476495940343;-25.999745551649866,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0
16.255049587703695;27.538283518700357;-50.255100472260054,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4
11.091688818288404;26.86055212989881;-45.63199758277294,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.2
6.674291447821794;25.210602737439455;-40.664994512957605,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0
16.00308257402351;36.27123907581159;-57.739895025770096,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
22.237036339161307;2.8176246993164566;-26.159406174019285,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
17.35666306006903;2.6423180854714126;-20.509500422061766,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6
14.57207433774586;2.350782916868799;-17.305343782449256,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4
10.812577296443948;4.595237970509536;-0.5939096507592945,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2
7.71544249262416;10.599166064201887;7.660134364764954,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
20.86199668964717;10.350920629245087;-32.94164367017663,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6
16.220272443808604;9.203155888113656;-26.40004525159274,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.4
12.964712156987304;7.6541231638747185;-16.261037615906442,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.2
9.067183731691852;11.582551707017135;-6.168231848418804,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0
19.141710232041405;21.85455548187737;-44.19156525406572,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4
14.517979428629232;16.23846382484778;-31.173278520487024,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.2
12.028821341968111;21.08063920110685;-38.67259293764958,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0
18.56877608804377;28.2232642646702;-49.634545699923216,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2
13.574814148723643;23.885318018371155;-39.47958453882381,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0
17.614197058211573;34.734277946499915;-54.403746608209744,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
25.985728777644816;5.160297704370597;-14.874778215579864,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
22.866197121828712;7.486026002954005;-4.2543505704859985,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4
20.589957801315492;18.90975984599999;4.977819861131327,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2
19.319887068746908;21.836523419721228;20.95529770207442,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
24.51029381527887;11.061090199041335;-20.440376593158195,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4
20.99028595417454;16.28516111570927;-10.435104673413454,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2
22.688635906042414;18.64468696318883;-27.247191720959265,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2
21.671386707338556;23.546183460599668;-32.80767671423296,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
31.858597035303582;16.544740775715606;4.8296363475665345,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
30.836797158893106;25.586981602759156;17.233274405513043,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2
30.542112064345673;34.37304605678263;30.78868126488375,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
30.62255264174548;21.402787644397876;-0.17633319031240546,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2
29.446916153232323;27.74796129146137;14.0571566253316,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0
29.374379004994253;24.48126338548412;-3.9908820918851395,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
40.850650159325845;36.838483298755996;27.051322884878214,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
41.383862162222215;51.36535215832891;39.49544952093845,0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
41.50303794917833;7.777127425941444;33.37270502125352,0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0
39.97769593680029;20.490914719813514;30.965542674592818,0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0
37.84637957743823;29.196340195925124;26.883180170813205,0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0
36.59945500227402;40.14895986005154;19.50719309628476,0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0
35.30745259282065;48.66717623941361;10.24296040930819,0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0
38.094487587176886;3.4360543422923273;15.392108353255363,0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0
35.1593482970829;18.85420512325589;5.914097763876825,0.0;0.0;0.0;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.0
33.22589151485673;33.23877845403575;-2.462338630630323,0.0;0.0;0.0;0.4;0.4;0.2;0.0;0.0;0.0;0.0;0.0
31.277568496668856;46.39644822176619;-15.647466380971743,0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0
34.792572662227414;8.5837446731864;-11.423828645675405,0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0
30.73490924587687;28.69782662065537;-25.188428861123803,0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0
28.581663928935022;48.12564178682865;-41.77833372278271,0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0
31.99219909253671;26.15309089077411;-44.51959921426024,0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
52.419262725679005;29.27988138142984;50.045642468493334,0.0;0.0;0.2;0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0
50.85636099691179;37.241304526583754;47.04644569038584,0.0;0.0;0.2;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0
49.052090153363594;46.112704038958675;43.568081752381595,0.0;0.0;0.2;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0
47.83143697273231;52.20495120405017;39.26501061554384,0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
49.87356229605642;-2.3176472331187803;40.417772643538264,0.0;0.0;0.2;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0
47.023856640983624;13.127318979487267;35.628388430526016,0.0;0.0;0.2;0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.0
45.26163014689143;25.510761038155582;29.483518438602818,0.0;0.0;0.2;0.2;0.4;0.2;0.0;0.0;0.0;0.0;0.0
43.3568137379363;38.3516925813972;22.088003151432634,0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0
47.77334962969043;-7.608082844385022;23.66194183245065,0.0;0.0;0.2;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0
43.825429486684634;10.060944261447101;14.546359169054213,0.0;0.0;0.2;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0
40.32698913617556;27.295968803546426;3.704977850913016,0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0
45.708629655977255;-7.933481033706336;2.987952885000733,0.0;0.0;0.2;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0
39.54485049417832;16.214622100177046;-16.42278843531193,0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0
42.68894436593283;6.530524784000347;-31.695957657520957,0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
60.46383265233794;24.704430496934325;54.35267820673898,0.0;0.0;0.4;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0
58.213820791003315;34.77529973454707;50.66389724161161,0.0;0.0;0.4;0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0
56.168759773386725;44.887120965453384;45.93647915227296,0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
59.55052468301197;-10.93727925011223;47.560589811631424,0.0;0.0;0.4;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0
56.31957188952417;8.545305848602137;40.7011361020358,0.0;0.0;0.4;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0
58.490422056445695;-20.12471033136587;34.64842388438052,0.0;0.0;0.4;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0
56.65876440622745;-22.175556768173287;12.774290949122724,0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
69.24138136591026;17.451004266544224;61.85435826812279,0.0;0.0;0.6;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
66.27404238618887;31.031184619643327;56.51288080211191,0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
70.59837441465001;-18.75233562751416;58.332070330162765,0.0;0.0;0.6;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0
65.27643445713676;0.13046104864550268;48.28766983652299,0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0
69.33389705757116;-31.94297303314547;45.34980341901613,0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83.30420273275477;-6.829175534869114;78.44849535726766,0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
45.08472371591982;55.2565282891172;46.629190307325075,0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
55.75876823040372;14.887416040598122;57.98901391775657,0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0
49.917806036476165;26.50326636379152;50.810115160915025,0.0;0.0;0.0;0.2;0.2;0.0;0.6;0.0;0.0;0.0;0.0
44.29621032689859;33.798195320562385;41.19830307378619,0.0;0.0;0.0;0.2;0.4;0.0;0.4;0.0;0.0;0.0;0.0
39.79514811399999;40.664208694876606;29.41758805437208,0.0;0.0;0.0;0.2;0.6;0.0;0.2;0.0;0.0;0.0;0.0
35.30745259282065;48.66717623941361;10.24296040930819,0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0
48.30327520001171;-2.1693649259045267;40.51146321831774,0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0
42.24104512047395;14.129184802149197;27.344488662818467,0.0;0.0;0.0;0.4;0.2;0.0;0.4;0.0;0.0;0.0;0.0
36.47992242608028;30.94923412596967;10.745003845622147,0.0;0.0;0.0;0.4;0.4;0.0;0.2;0.0;0.0;0.0;0.0
31.277568496668856;46.39644822176619;-15.647466380971743,0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0
42.08109871149484;-4.864267181936138;13.50143398407605,0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0
34.49135791548458;19.76500784092802;-9.797331126886387,0.0;0.0;0.0;0.6;0.2;0.0;0.2;0.0;0.0;0.0;0.0
28.581663928935022;48.12564178682865;-41.77833372278271,0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0
35.791200566065505;11.949347307819686;-28.002606401664075,0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
63.99488271484863;41.8796714188045;66.8939797315461,0.0;0.0;0.2;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0
58.25910145465414;46.79224024513928;59.13499713023419,0.0;0.0;0.2;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0
52.889838112055656;50.21543636373643;49.81220156462355,0.0;0.0;0.2;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0
47.83143697273231;52.20495120405017;39.26501061554384,0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
59.96563545673922;3.3821685056114603;58.10571168615122,0.0;0.0;0.2;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0
53.293350482718054;17.852720557509805;47.69010060259647,0.0;0.0;0.2;0.2;0.2;0.0;0.4;0.0;0.0;0.0;0.0
48.02166935385213;24.845074889593644;37.95120945946885,0.0;0.0;0.2;0.2;0.4;0.0;0.2;0.0;0.0;0.0;0.0
43.3568137379363;38.3516925813972;22.088003151432634,0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0
54.636898920320405;-9.992690580192754;40.889620173853366,0.0;0.0;0.2;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0
47.44441051798886;7.383649422817329;25.39527252453013,0.0;0.0;0.2;0.4;0.2;0.0;0.2;0.0;0.0;0.0;0.0
40.32698913617556;27.295968803546426;3.704977850913016,0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0
49.229414349814945;-13.76147492969837;13.927393060723414,0.0;0.0;0.2;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0
39.54485049417832;16.214622100177046;-16.42278843531193,0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0
42.68894436593283;6.530524784000347;-31.695957657520957,0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
67.88750655624773;33.366297588473145;66.78590742442728,0.0;0.0;0.4;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0
62.11645725889643;39.07270276068914;57.53100150594,0.0;0.0;0.4;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0
56.168759773386725;44.887120965453384;45.93647915227296,0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
65.20029799137237;-7.962761069589375;59.44456912714393,0.0;0.0;0.4;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0
59.844836716858325;9.775465285873864;48.85579857715731,0.0;0.0;0.4;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0
62.32240809228186;-22.724538465300093;44.801945495053964,0.0;0.0;0.4;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0
56.65876440622745;-22.175556768173287;12.774290949122724,0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
73.3940622412643;21.3887117617782;69.54612428922741,0.0;0.0;0.6;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0
66.27404238618887;31.031184619643327;56.51288080211191,0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
74.49019982143706;-17.93956575715361;66.42635360023466,0.0;0.0;0.6;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0
65.27643445713676;0.13046104864550268;48.28766983652299,0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0
69.33389705757116;-31.94297303314547;45.34980341901613,0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87.46151539470895;-2.704938539559165;85.03901846262356,0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
48.62895178295267;56.91216045994957;15.060552623312828,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
84.59291305143435;4.574935240445443;-20.214414823253037,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0
66.87268621334415;28.01794589831408;-20.527619216027837,0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.6;0.0;0.0;0.0
53.620272978171215;45.027288439177696;-16.212913371315985,0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.4;0.0;0.0;0.0
43.81762414162725;51.47031178065753;-6.599247169967559,0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.2;0.0;0.0;0.0
35.30745259282065;48.66717623941361;10.24296040930819,0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0
69.82811212372225;13.98707300100116;-41.602669011140314,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0
52.36568629587427;36.56826141613073;-39.98089315325642,0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.4;0.0;0.0;0.0
40.15640195895254;48.67279158034249;-31.574798706263742,0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.2;0.0;0.0;0.0
31.277568496668856;46.39644822176619;-15.647466380971743,0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0
55.8589757646254;27.802036183891598;-60.60982903064702,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0
39.316400331443624;45.40332231215091;-55.85830419607728,0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.2;0.0;0.0;0.0
28.581663928935022;48.12564178682865;-41.77833372278271,0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0
43.24971184745768;43.78608303688131;-75.53770813459417,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
81.39456500925783;14.919600579674452;26.24638867076694,0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0
68.10680307009402;33.69414957840089;25.424665146967218,0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0
57.09207951068919;46.99189762476386;29.134633995166116,0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0
47.83143697273231;52.20495120405017;39.26501061554384,0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
