target_lab,target_weights
58.479619670334216;17.639950942010262;58.500674585436926,0.0;0.0;0.2;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
71.13713723418574;15.729369563970142;71.05282914084903,0.0;0.0;0.4;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0
68.25795478729033;12.012860314025708;66.8006221292329,0.0;0.0;0.4;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
77.45039978012268;4.859969345524129;75.29378359936968,0.0;0.0;0.6;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
87.46151539470895;-2.704938539559165;85.03901846262356,0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
88.04922490795988;2.7297440080773505;16.904615174421235,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
57.7903544886768;15.48719376285268;48.147584010361555,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
86.87607123527008;-3.2468229981307273;42.57218132930844,0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0
77.0281118388513;2.434329134729185;51.75762018329688,0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0
66.85066912965233;8.258359608520449;55.890556389168,0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
96.34673879664142;-12.752508131310957;53.66107305643739,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
85.79014331196454;-6.203026696553704;61.518627510194925,0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.0
76.27529107847536;-0.026728895730576685;66.84545433297467,0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
95.14487388481732;-14.641448139720293;71.96873944139351,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
84.69853670609086;-6.840026555965717;73.21114990983627,0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
93.91316346334442;-14.294834554294866;82.8005102718082,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
17.13745359948144;19.33427300088314;-40.96695831479812,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0
22.13671771842227;-2.4540322044996064;-13.6710040215414,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0
29.013687255953776;-9.200652089345063;10.445629792065558,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0
36.512278904059755;-0.9020862572768906;30.12847849038932,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
28.59748445224485;-0.1993303484786879;-29.597465224688513,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
32.98511622332896;-16.44770396057632;-4.389153465822881,0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0
39.40337240481026;-20.28212054039588;17.811664850320362,0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0
46.106652693747485;-8.84842990852286;37.17150872793577,0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
45.93808958905787;-31.471427039380025;8.889803187924706,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
50.531230340356416;-31.247259394393822;28.887118663350442,0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0
54.62112917615599;-20.911818423169304;42.836222389484114,0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
62.73498437707322;-44.27130704280402;41.254208376884826,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
66.66453348907376;-30.817219388351745;53.89996501746385,0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
78.06830858400477;-39.6292997490611;66.77615196520136,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
6.332765400726576;-0.9450987609354311;8.235742511949184,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0
16.683552482790475;0.8002890190166867;21.34449293228755,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0
26.458927967380994;4.629676516750725;30.912561440363458,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0
36.108051650134385;11.1673837302122;38.92439886427436,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
27.030495760235098;-11.966289925880641;28.406078055254756,0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0
35.13126237128186;-3.729366723069366;36.21599137586791,0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0
44.49669747330948;6.03232063588488;43.39570096360953,0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
46.704273050106565;-12.433415879094579;44.373502512405274,0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0
53.85854038745572;-4.5608678739954005;49.98688239022611,0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
57.09687655314363;-22.73434286597159;53.49012884637781,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
64.58152073552795;-13.046821968885958;59.55627868541238,0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
75.38612663846997;-21.213111926218886;70.59222227054958,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
22.538360167459267;-10.384816995525515;-12.463739220016922,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8
26.642753015213827;-17.26140575958912;1.6703107142749363,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6
31.6973243856893;-16.72195032759305;17.710452536029607,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4
37.5844044642998;-3.933802401924369;32.33845534704457,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
36.1496353946591;-26.276522620881703;-0.426281690523167,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
38.71744725610254;-29.849012693899972;11.860991956133738,0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6
42.91774511538843;-26.975411136129583;26.322212905883113,0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4
47.581510404986574;-11.780836749153922;39.73563989169537,0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
52.158572833399944;-44.27212221316273;25.24973827013405,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
54.46197206925771;-39.169216824744666;36.730151648935916,0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4
56.28160037151663;-24.94037413544814;45.49230416483344,0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
66.57036741032297;-51.60382988262202;48.81446121634207,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
68.65926889043656;-34.66991269972092;57.1035020690462,0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
80.0301711489412;-43.21523602795385;69.57022496312602,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
91.79194445896206;0.7002239872995752;31.57061004919839,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
84.96711168768839;6.711605078227323;55.60490123668866,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0
78.80079985319216;16.576539214817167;70.106357657179,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
73.17288106145269;28.29368282427186;74.93781199128046,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
90.58728208631007;-3.296585074782532;54.70815872749861,0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.0
83.92327376086044;6.1766371154610695;70.23175782190528,0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0
77.98110622751875;17.437289589371353;77.30815650687633,0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
96.34673879664142;-12.752508131310957;53.66107305643739,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
89.21212936898522;-3.9634841791784114;70.92585487771579,0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0
82.78160012143817;7.136301929839329;79.97487167032334,0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
95.14487388481732;-14.641448139720293;71.96873944139351,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
88.02645907849707;-3.2582933224402644;80.94782996523926,0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
93.91316346334442;-14.294834554294866;82.8005102718082,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
19.725489547272687;4.173234749331373;-26.86686093010413,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0
28.36741335595066;-18.02931785719944;8.062811603905551,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0
38.08864104456645;-16.96235635246768;32.911842827210705,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0
49.83174115887485;4.175611087613995;52.42159723989231,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
28.59748445224485;-0.1993303484786879;-29.597465224688513,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
36.82266019772803;-25.584103466445683;8.027837277039207,0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0
46.331665880955875;-26.003989372119314;35.81620057794791,0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0
56.25454218615555;-6.468259642978702;55.4020092659415,0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
45.93808958905787;-31.471427039380025;8.889803187924706,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
54.24284605940238;-35.38979697770306;38.064091658194364,0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0
59.52999205093661;-19.656888229301394;53.32771090343139,0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
62.73498437707322;-44.27130704280402;41.254208376884826,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
69.31872476782976;-30.61922062120781;59.81877186335042,0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
78.06830858400477;-39.6292997490611;66.77615196520136,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9.480675118885895;-2.9892543880303406;14.118925561532036,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0
22.91371617486996;1.0657582312284808;31.840740969311288,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0
36.564953809576096;9.457335208542666;45.28335841887268,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0
51.347884864082545;23.157594249893386;58.73218550594618,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
29.527063820047026;-12.85586537051428;33.54186877258088,0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0
40.93149404111425;1.3666269381187313;44.25480773786449,0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0
55.98845880675616;14.215823676427819;59.57619849968927,0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
50.40788322389619;-12.04875489158308;50.26948668222232,0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0
59.8849901465877;1.2404850267607181;60.20454424105791,0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
57.09687655314363;-22.73434286597159;53.49012884637781,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
67.78610850023955;-10.3391884976487;65.21955837044202,0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
75.38612663846997;-21.213111926218886;70.59222227054958,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
25.768871640871822;-19.89627371358224;-0.9814715517632022,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8
32.866825353290906;-28.96349323919581;19.558344901686876,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6
40.65878620209386;-24.096923904580432;36.9469228696667,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4
51.08163806619734;0.8148641865276529;53.888095589219,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
36.1496353946591;-26.276522620881703;-0.426281690523167,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
42.395556711516875;-36.16136200268666;22.044264550242143,0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6
49.290279534489756;-32.76161180343068;41.317578079703296,0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4
57.93818305480377;-9.783125579861773;57.41574325851154,0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
52.158572833399944;-44.27212221316273;25.24973827013405,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
57.89116370502764;-42.0875579335791;44.488391740839674,0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4
60.841393756626175;-23.151728181643904;55.241669929296236,0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
66.57036741032297;-51.60382988262202;48.81446121634207,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
70.99720803110829;-33.97619292961112;62.43174661368411,0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
80.0301711489412;-43.21523602795385;69.57022496312602,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
33.42382404285411;40.41324221627723;-74.53349922915615,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0
48.90910859803907;24.881866559148147;-67.49368635399497,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0
64.51053364463533;8.996392196114533;-49.59981320567508,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0
81.30476134534808;0.11661756178960037;-25.371312080557118,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
28.59748445224485;-0.1993303484786879;-29.597465224688513,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
50.180193962413185;-13.88563681557109;-23.65824815366142,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0
66.70179676023294;-22.456662746864918;-4.747484689808568,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0
82.63630752955824;-20.531352347043395;13.872420290754262,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
45.93808958905787;-31.471427039380025;8.889803187924706,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
66.97695771700891;-38.721432414146825;26.803996659172213,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0
82.33268208006025;-31.15228398175779;41.256083425487944,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0
96.34673879664142;-12.752508131310957;53.66107305643739,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
62.73498437707322;-44.27130704280402;41.254208376884826,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
81.22247048019908;-37.143482364524246;59.26956663295358,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0
95.14487388481732;-14.641448139720293;71.96873944139351,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
78.06830858400477;-39.6292997490611;66.77615196520136,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
21.053429841633253;1.3435181969300158;-0.9562900953391851,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0
41.94019954901626;2.0123260421860687;-1.8500155350114844,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0
60.97031980121143;2.2684016319087785;-2.7804012877600703,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0
79.80630167601258;1.6174893514159239;-2.2600622405689164,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
40.80140249894536;-12.180287926937872;19.911926942171874,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0
61.27418113284895;-12.42944450479766;26.181351922144724,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0
80.29482366400067;-11.663803148339813;29.28790036559652,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
